student_id,cgpa,academic_backlogs,internships,internship_quality,certifications,projects,communication_skills,extra_curricular,college_tier,branch,placement_rate,market_demand,region,year,placed_3m,placed_6m,placed_12m,salary_lpa,delayed_placement_risk,loan_amount,emi_monthly,income_coverage_ratio
STUD_01589,6.51,4,2,low,1,3,7.7,1,2,CSE,0.59,medium,West,2023,1,1,1,7.31,0,500000.0,8561.0,10.0
STUD_01590,7.6,0,1,high,2,5,6.0,0,2,Civil,0.681,high,South,2024,1,1,1,10.3,0,1637000.0,28022.0,10.0
STUD_01591,6.21,0,1,none,1,3,7.8,2,2,CSE,0.558,low,East,2026,0,0,1,7.7,0,1599000.0,27372.0,10.0
STUD_01592,4.0,1,1,low,5,2,6.5,0,3,CSE,0.552,high,West,2024,0,1,1,9.15,0,1848000.0,25459.0,10.0
STUD_01593,8.02,0,0,medium,2,1,9.2,1,2,ECE,0.582,medium,West,2026,1,1,1,8.37,0,991000.0,16960.0,10.0
STUD_01594,8.58,1,2,high,2,1,6.6,0,1,MBA,0.846,medium,West,2023,0,1,1,11.49,0,1045000.0,17884.0,10.0
STUD_01595,4.66,1,1,low,1,0,6.6,4,2,ECE,0.596,medium,South,2025,1,1,1,7.42,0,1622000.0,35268.0,10.0
STUD_01596,6.29,1,3,medium,3,2,7.6,0,2,MBA,0.609,medium,South,2026,0,1,1,9.39,0,2359000.0,32500.0,10.0
STUD_01597,8.24,0,2,low,3,4,5.2,4,1,Mechanical,0.777,low,West,2023,0,1,1,9.67,0,2114000.0,45963.0,10.0
STUD_01598,9.97,0,1,none,1,3,5.9,1,1,CSE,0.72,high,North,2025,1,0,1,9.79,0,1280000.0,27827.0,10.0
STUD_01599,7.52,0,0,medium,1,1,7.0,1,2,Civil,0.685,low,East,2026,0,1,0,8.5,0,1161000.0,25238.0,10.0
STUD_01600,6.63,2,1,none,2,4,4.0,4,2,CSE,0.614,high,South,2023,1,1,1,11.36,0,1674000.0,23064.0,10.0
STUD_01601,7.28,0,2,medium,2,2,7.1,0,3,MBA,0.511,high,South,2024,0,1,1,9.64,0,2338000.0,40036.0,10.0
STUD_01602,9.15,1,0,high,1,5,10.0,1,1,CSE,0.749,high,North,2026,1,1,1,12.77,0,1867000.0,40588.0,10.0
STUD_01603,6.72,0,2,low,3,3,6.5,0,1,ECE,0.689,medium,South,2023,0,1,1,8.06,0,3195000.0,54714.0,10.0
STUD_01604,6.54,0,1,none,8,4,5.2,2,2,ECE,0.67,high,West,2024,0,1,1,10.44,0,1525000.0,26115.0,10.0
STUD_01605,6.92,2,0,medium,2,3,8.4,0,3,CSE,0.594,high,South,2025,1,1,1,7.01,0,1338000.0,22915.0,10.0
STUD_01606,6.36,1,2,low,1,1,5.8,1,2,ECE,0.678,high,South,2025,1,1,1,8.98,0,2546000.0,55366.0,10.0
STUD_01607,7.65,1,0,none,2,2,7.5,1,2,CSE,0.682,high,East,2023,0,1,1,8.31,0,2488000.0,42595.0,10.0
STUD_01608,9.45,0,1,low,3,4,7.4,2,1,CSE,0.654,medium,East,2023,0,0,1,11.31,0,553000.0,9469.0,10.0
STUD_01609,7.89,0,1,none,2,1,6.3,1,2,CSE,0.627,high,South,2025,1,0,1,9.71,0,1233000.0,21104.0,10.0
STUD_01610,7.2,2,0,medium,2,1,6.6,0,2,ECE,0.639,high,West,2024,1,1,1,8.38,0,1266000.0,17437.0,10.0
STUD_01611,7.15,0,3,low,0,5,5.8,2,2,MBA,0.723,high,South,2026,1,0,1,8.21,0,1200000.0,26081.0,10.0
STUD_01612,5.62,1,0,low,0,3,4.4,1,2,ECE,0.621,high,South,2024,1,0,1,9.18,0,1616000.0,27663.0,10.0
STUD_01613,8.56,0,0,low,1,2,9.2,2,2,MBA,0.535,high,South,2025,0,1,1,9.83,0,2615000.0,36023.0,10.0
STUD_01614,7.41,2,2,medium,0,1,6.7,2,1,Mechanical,0.7,medium,North,2024,1,1,1,9.72,0,1467000.0,31902.0,10.0
STUD_01615,7.28,1,1,medium,2,4,5.1,4,3,Mechanical,0.517,medium,West,2023,1,1,1,8.77,0,2825000.0,61426.0,10.0
STUD_01616,10.0,0,2,low,2,2,7.9,2,2,Mechanical,0.542,high,South,2023,0,1,1,11.41,0,2114000.0,29123.0,10.0
STUD_01617,7.86,1,2,none,0,6,4.1,1,3,ECE,0.598,medium,South,2025,0,0,0,9.14,0,2458000.0,33855.0,10.0
STUD_01618,6.6,0,0,low,1,0,3.7,1,2,Mechanical,0.572,medium,West,2023,0,0,1,7.9,0,1721000.0,23708.0,10.0
STUD_01619,6.99,1,1,none,1,1,10.0,1,2,CSE,0.672,high,South,2024,0,1,1,9.94,0,2738000.0,59522.0,10.0
STUD_01620,8.88,0,4,high,2,1,8.1,1,1,MBA,0.695,medium,East,2024,1,1,1,11.78,0,2120000.0,36297.0,10.0
STUD_01621,7.64,2,3,high,3,4,4.8,3,2,MBA,0.725,medium,South,2026,0,0,1,8.81,0,1581000.0,27064.0,10.0
STUD_01622,5.77,1,1,low,8,2,4.7,1,2,CSE,0.636,high,North,2025,0,1,1,10.36,0,2526000.0,54929.0,10.0
STUD_01623,8.6,1,1,none,5,2,6.0,4,3,MBA,0.526,medium,South,2026,0,1,1,7.08,0,1863000.0,25669.0,10.0
STUD_01624,6.7,0,0,low,0,3,5.4,1,2,CSE,0.676,high,South,2026,1,1,1,8.41,0,2463000.0,42177.0,10.0
STUD_01625,9.75,0,2,high,1,3,10.0,3,3,CSE,0.5,medium,North,2025,0,1,1,8.25,0,1254000.0,17269.0,10.0
STUD_01626,8.8,0,1,none,2,2,6.6,1,2,CSE,0.679,high,South,2023,1,1,1,8.03,0,990000.0,16944.0,10.0
STUD_01627,6.96,0,0,medium,2,3,5.6,2,2,MBA,0.626,medium,South,2023,1,1,1,9.12,0,1576000.0,34274.0,10.0
STUD_01628,9.04,1,0,none,1,4,5.7,2,3,MBA,0.52,medium,West,2026,1,1,1,9.79,0,2473000.0,34059.0,10.0
STUD_01629,7.58,0,1,medium,2,2,6.4,0,2,MBA,0.646,medium,East,2023,0,1,1,5.89,1,847000.0,14503.0,10.0
STUD_01630,8.52,0,4,high,0,3,5.7,0,2,CSE,0.596,high,South,2024,1,1,1,11.14,0,1851000.0,40236.0,10.0
STUD_01631,8.08,0,0,medium,2,2,8.6,2,2,ECE,0.64,medium,North,2026,0,1,1,10.81,0,2065000.0,44890.0,10.0
STUD_01632,6.48,0,0,medium,1,1,6.0,1,2,Mechanical,0.667,low,North,2023,1,1,1,6.34,0,2753000.0,37916.0,10.0
STUD_01633,6.73,0,2,low,0,1,9.9,1,3,CSE,0.435,low,North,2024,1,0,1,7.77,0,2207000.0,30404.0,10.0
STUD_01634,8.74,0,0,medium,1,2,6.5,1,2,Mechanical,0.705,medium,South,2026,1,1,1,8.48,0,1638000.0,35620.0,10.0
STUD_01635,7.1,1,2,low,1,0,5.3,3,1,CSE,0.791,medium,North,2024,1,1,1,9.72,0,2096000.0,35896.0,10.0
STUD_01636,7.02,0,2,medium,1,1,3.8,2,3,CSE,0.457,high,East,2025,1,0,1,7.08,0,2049000.0,28221.0,10.0
STUD_01637,6.35,1,1,high,0,2,7.6,0,3,ECE,0.449,medium,East,2024,0,1,1,9.1,0,1886000.0,25973.0,10.0
STUD_01638,8.01,1,1,medium,2,5,7.3,1,2,Mechanical,0.692,high,East,2023,0,1,1,10.44,0,1826000.0,39704.0,10.0
STUD_01639,9.98,1,2,low,1,3,7.6,0,1,CSE,0.788,high,North,2025,1,1,1,10.09,0,1150000.0,19684.0,10.0
STUD_01640,6.22,0,2,high,1,3,6.5,4,2,CSE,0.681,high,East,2023,0,1,1,8.19,0,1301000.0,28279.0,10.0
STUD_01641,7.53,0,5,medium,3,2,6.4,0,1,CSE,0.679,medium,South,2024,0,1,1,8.52,0,1680000.0,28765.0,10.0
STUD_01642,9.19,0,1,none,2,5,5.7,1,2,CSE,0.741,high,West,2025,0,0,1,10.59,0,3065000.0,42223.0,10.0
STUD_01643,7.4,1,1,medium,4,3,7.8,1,1,CSE,0.712,medium,North,2023,0,1,1,10.54,0,1683000.0,28810.0,10.0
STUD_01644,8.04,0,0,medium,2,3,8.7,4,2,ECE,0.662,medium,South,2025,1,1,1,9.49,0,1780000.0,30478.0,10.0
STUD_01645,6.23,0,1,none,2,6,6.7,2,1,Mechanical,0.763,medium,North,2024,0,1,1,7.94,0,1273000.0,17537.0,10.0
STUD_01646,8.01,1,1,medium,3,0,6.5,1,2,ECE,0.73,high,South,2026,0,1,1,10.59,0,2336000.0,39999.0,10.0
STUD_01647,7.28,1,0,high,0,3,8.0,1,2,MBA,0.656,medium,North,2025,0,1,1,8.14,0,2411000.0,52414.0,10.0
STUD_01648,8.68,2,0,none,1,1,5.9,1,2,Mechanical,0.671,medium,North,2025,0,1,1,7.15,0,513000.0,7064.0,10.0
STUD_01649,8.92,1,4,low,3,4,5.2,0,1,CSE,0.746,medium,South,2026,0,1,1,9.84,0,637000.0,10904.0,10.0
STUD_01650,10.0,0,0,none,2,7,7.7,2,1,CSE,0.69,high,North,2026,1,1,1,10.69,0,2420000.0,33334.0,10.0
STUD_01651,8.2,1,1,medium,2,1,8.4,2,2,MBA,0.534,high,South,2025,1,1,1,10.32,0,2903000.0,39983.0,10.0
STUD_01652,7.89,0,2,low,2,5,4.8,2,2,CSE,0.652,medium,South,2026,0,1,1,8.12,0,1354000.0,29435.0,10.0
STUD_01653,7.73,0,3,low,3,2,5.3,1,2,CSE,0.579,high,West,2023,0,1,1,7.45,0,2238000.0,30830.0,10.0
STUD_01654,7.08,1,0,none,2,5,5.1,3,1,CSE,0.768,high,South,2023,1,1,1,9.2,0,1373000.0,23515.0,10.0
STUD_01655,7.91,3,0,high,3,4,9.8,3,3,Mechanical,0.557,high,West,2023,1,1,1,8.26,0,622000.0,13524.0,10.0
STUD_01656,7.15,1,1,low,3,4,7.9,1,3,ECE,0.556,medium,East,2023,0,1,1,6.78,1,1543000.0,21250.0,10.0
STUD_01657,7.7,0,1,medium,0,5,9.0,0,2,Electrical,0.597,low,North,2026,0,0,1,5.11,1,1026000.0,17570.0,10.0
STUD_01658,9.08,0,1,low,0,2,7.5,2,2,MBA,0.702,low,South,2024,1,1,1,11.03,0,3006000.0,41402.0,10.0
STUD_01659,6.29,0,0,medium,0,6,6.4,2,3,ECE,0.574,medium,North,2024,1,1,1,8.59,0,1339000.0,22922.0,10.0
STUD_01660,8.87,0,0,none,3,2,9.1,1,3,ECE,0.491,high,North,2025,1,1,1,9.87,0,1873000.0,40724.0,10.0
STUD_01661,9.08,0,0,none,2,3,8.7,4,3,CSE,0.653,medium,South,2023,1,1,1,8.8,0,2004000.0,43568.0,10.0
STUD_01662,7.36,1,0,low,1,4,8.0,4,2,CSE,0.639,high,South,2024,1,0,1,9.69,0,1664000.0,36169.0,10.0
STUD_01663,4.95,0,0,none,1,4,4.8,3,3,CSE,0.483,high,South,2026,1,1,1,6.93,0,1734000.0,29699.0,10.0
STUD_01664,6.77,1,1,low,3,4,8.1,1,1,CSE,0.712,high,North,2025,0,1,1,10.05,0,1473000.0,20292.0,10.0
STUD_01665,9.06,0,0,low,1,1,8.8,4,2,CSE,0.575,medium,North,2024,1,1,1,9.73,0,908000.0,12509.0,10.0
STUD_01666,7.47,2,1,none,1,2,7.5,0,2,CSE,0.718,medium,East,2026,0,1,1,10.61,0,2858000.0,48935.0,10.0
STUD_01667,6.3,1,3,low,2,0,6.0,1,2,CSE,0.704,medium,North,2024,1,1,1,8.86,0,1523000.0,33121.0,10.0
STUD_01668,6.89,1,0,none,1,2,6.9,2,2,Electrical,0.687,medium,North,2023,0,1,1,8.48,0,1072000.0,18360.0,10.0
STUD_01669,8.51,1,1,high,1,2,6.6,3,1,ECE,0.778,high,South,2023,0,1,1,7.75,0,1723000.0,23732.0,10.0
STUD_01670,8.16,0,1,low,2,6,10.0,1,3,Electrical,0.612,medium,East,2023,0,1,1,8.62,0,1611000.0,35036.0,10.0
STUD_01671,7.21,0,2,high,1,1,7.5,1,2,ECE,0.638,medium,South,2024,1,1,1,7.78,0,2702000.0,58751.0,10.0
STUD_01672,7.06,0,1,low,2,4,7.8,2,3,ECE,0.571,medium,West,2024,1,0,1,9.78,0,1325000.0,28802.0,10.0
STUD_01673,7.03,2,1,low,1,2,5.7,0,1,CSE,0.709,medium,North,2026,0,0,1,10.21,0,2084000.0,28707.0,10.0
STUD_01674,6.39,1,1,low,2,2,7.1,0,2,CSE,0.642,high,West,2026,1,1,1,7.95,0,2535000.0,55112.0,10.0
STUD_01675,9.44,0,2,none,1,6,5.5,2,2,CSE,0.673,medium,East,2023,0,1,1,10.39,0,1291000.0,22110.0,10.0
STUD_01676,7.11,0,2,medium,2,1,6.4,2,2,Civil,0.496,high,West,2024,0,0,1,6.81,1,1726000.0,37522.0,10.0
STUD_01677,8.96,1,1,none,3,2,5.3,1,3,Electrical,0.519,medium,South,2023,0,1,1,7.61,0,1286000.0,22027.0,10.0
STUD_01678,9.33,2,1,none,4,4,8.1,1,2,CSE,0.658,high,East,2025,0,1,1,11.41,0,1462000.0,25031.0,10.0
STUD_01679,8.7,1,2,none,3,4,8.0,1,2,CSE,0.646,low,East,2025,0,1,1,8.15,0,1037000.0,22543.0,10.0
STUD_01680,6.98,2,1,high,1,5,6.8,1,3,ECE,0.527,high,North,2024,1,1,1,8.55,0,1595000.0,34688.0,10.0
STUD_01681,7.98,1,0,high,2,0,6.9,0,2,CSE,0.679,medium,West,2025,1,0,1,8.74,0,1784000.0,24581.0,10.0
STUD_01682,7.47,0,3,none,2,1,5.7,3,2,ECE,0.615,medium,South,2026,0,1,1,9.3,0,1253000.0,27234.0,10.0
STUD_01683,6.42,2,0,low,3,3,5.9,4,2,CSE,0.589,high,South,2024,1,1,1,8.21,0,1734000.0,29695.0,10.0
STUD_01684,7.89,1,0,low,2,2,4.3,1,2,ECE,0.709,high,South,2024,0,1,1,11.33,0,2253000.0,38584.0,10.0
STUD_01685,6.09,0,1,none,1,5,6.3,4,2,CSE,0.702,medium,South,2024,1,1,1,8.43,0,2305000.0,31751.0,10.0
STUD_01686,8.93,0,1,low,2,0,8.2,1,1,ECE,0.72,high,East,2026,0,1,1,10.34,0,2087000.0,45387.0,10.0
STUD_01687,6.94,0,2,none,2,3,6.3,2,2,CSE,0.647,high,South,2024,1,1,1,10.06,0,1481000.0,20403.0,10.0
STUD_01688,7.74,1,1,low,2,2,7.0,2,2,ECE,0.692,low,South,2026,1,0,0,7.17,0,738000.0,12635.0,10.0
STUD_01689,7.84,0,0,none,2,3,6.9,1,3,Electrical,0.552,low,East,2024,0,0,0,6.83,1,2863000.0,49018.0,10.0
STUD_01690,7.19,0,1,low,1,5,6.1,2,3,CSE,0.577,high,East,2023,0,1,1,8.26,0,2059000.0,44771.0,10.0
STUD_01691,8.2,2,1,none,2,1,6.1,0,2,MBA,0.674,medium,East,2025,1,1,1,9.26,0,1615000.0,27648.0,10.0
STUD_01692,6.93,3,1,medium,0,7,6.3,1,2,MBA,0.634,medium,South,2026,0,0,1,10.51,0,1051000.0,18002.0,10.0
STUD_01693,8.55,0,1,medium,2,4,7.4,3,1,Electrical,0.776,low,North,2026,0,0,1,9.81,0,1994000.0,27466.0,10.0
STUD_01694,5.88,0,0,low,2,4,8.3,0,2,MBA,0.602,medium,North,2026,1,1,1,7.91,0,2952000.0,50551.0,10.0
STUD_01695,7.65,2,0,low,0,3,9.1,2,1,Mechanical,0.77,low,North,2023,1,1,1,8.52,0,1330000.0,18324.0,10.0
STUD_01696,9.83,0,2,none,3,5,6.1,4,3,MBA,0.546,high,South,2024,1,1,1,9.44,0,2481000.0,34181.0,10.0
STUD_01697,6.3,3,0,none,2,2,5.6,1,3,CSE,0.532,medium,North,2026,0,1,0,5.96,1,2351000.0,32380.0,10.0
STUD_01698,6.69,1,1,low,3,4,6.5,0,2,ECE,0.588,high,East,2024,1,0,1,8.62,0,1464000.0,31841.0,10.0
STUD_01699,8.12,0,1,medium,1,4,4.5,3,2,Electrical,0.657,high,North,2025,0,1,1,8.14,0,998000.0,17083.0,10.0
STUD_01700,7.72,0,1,medium,1,3,5.0,1,1,MBA,0.752,medium,South,2023,0,1,1,10.55,0,1784000.0,38785.0,10.0
STUD_01701,7.92,1,0,none,4,3,7.3,2,3,Electrical,0.508,high,West,2026,0,1,1,7.75,0,2160000.0,36980.0,10.0
STUD_01702,8.09,1,0,medium,3,4,6.9,0,3,MBA,0.47,medium,West,2023,0,1,0,8.62,0,2307000.0,50154.0,10.0
STUD_01703,8.26,0,2,low,1,1,9.0,2,2,MBA,0.568,low,North,2024,0,1,1,7.66,0,826000.0,11378.0,10.0
STUD_01704,8.83,0,1,none,2,2,9.8,2,2,Mechanical,0.637,medium,South,2024,1,1,1,9.71,0,2684000.0,45963.0,10.0
STUD_01705,7.99,0,0,medium,2,1,8.6,1,2,MBA,0.665,high,East,2026,1,0,1,7.89,0,2247000.0,38478.0,10.0
STUD_01706,7.21,1,2,medium,1,2,6.7,2,2,ECE,0.742,medium,East,2026,1,1,1,9.62,0,1790000.0,38918.0,10.0
STUD_01707,8.31,1,2,none,6,1,8.4,1,1,Civil,0.748,low,East,2026,0,1,0,10.0,0,2276000.0,31357.0,10.0
STUD_01708,9.78,0,1,medium,0,2,8.4,3,2,MBA,0.569,medium,South,2025,1,1,1,9.86,0,2089000.0,28781.0,10.0
STUD_01709,7.34,1,2,low,1,5,7.3,1,1,MBA,0.74,medium,West,2025,1,1,1,9.8,0,2243000.0,38404.0,10.0
STUD_01710,6.33,0,1,none,0,6,8.3,2,1,Mechanical,0.813,high,East,2025,1,1,1,9.9,0,1342000.0,22986.0,10.0
STUD_01711,8.83,0,2,high,3,0,7.3,2,1,CSE,0.716,high,East,2024,1,1,1,12.57,0,1252000.0,17241.0,10.0
STUD_01712,7.36,0,1,medium,2,3,6.0,1,2,CSE,0.706,medium,South,2025,0,0,1,8.33,0,1847000.0,25441.0,10.0
STUD_01713,4.89,1,2,low,2,3,6.8,4,2,Civil,0.659,high,East,2026,1,1,1,7.55,0,1643000.0,28130.0,10.0
STUD_01714,8.52,2,0,low,1,2,5.6,3,2,ECE,0.682,low,West,2023,0,1,1,7.8,0,1053000.0,22884.0,10.0
STUD_01715,6.86,1,2,low,3,2,6.4,2,3,CSE,0.643,high,West,2023,1,1,1,6.68,0,2071000.0,45025.0,10.0
STUD_01716,7.39,1,1,none,1,1,4.6,2,2,CSE,0.558,high,South,2023,0,0,0,10.28,0,1994000.0,43349.0,10.0
STUD_01717,7.9,0,0,none,8,2,6.7,1,2,MBA,0.695,medium,West,2025,1,1,1,8.26,0,1139000.0,15687.0,10.0
STUD_01718,7.73,0,1,medium,1,0,7.0,3,2,MBA,0.645,medium,East,2026,0,0,0,9.41,0,2433000.0,52900.0,10.0
STUD_01719,8.35,1,0,high,1,4,9.1,0,2,MBA,0.603,medium,South,2025,1,0,1,8.87,0,3174000.0,54353.0,10.0
STUD_01720,6.98,2,1,medium,3,3,5.7,3,1,Mechanical,0.745,low,West,2023,0,0,1,10.02,0,1930000.0,26580.0,10.0
STUD_01721,8.12,0,1,none,2,3,6.6,1,2,ECE,0.735,low,South,2024,0,0,1,7.18,0,717000.0,15579.0,10.0
STUD_01722,7.19,1,2,high,1,2,6.0,2,3,CSE,0.617,low,South,2023,0,0,1,7.51,0,1624000.0,22376.0,10.0
STUD_01723,8.39,0,1,high,2,4,5.7,3,2,CSE,0.55,medium,East,2023,0,1,1,9.63,0,1650000.0,28245.0,10.0
STUD_01724,8.24,1,2,medium,1,2,6.8,3,3,MBA,0.512,medium,East,2024,0,0,1,9.28,0,1300000.0,17904.0,10.0
STUD_01725,6.38,2,2,low,2,1,5.4,1,1,CSE,0.797,medium,South,2024,1,1,1,10.84,0,2293000.0,49856.0,10.0
STUD_01726,8.8,1,0,low,2,5,7.1,1,2,Mechanical,0.649,high,North,2025,1,1,1,11.48,0,828000.0,11400.0,10.0
STUD_01727,6.86,1,0,high,0,5,9.1,1,2,ECE,0.649,high,West,2024,0,1,1,9.4,0,565000.0,7783.0,10.0
STUD_01728,8.47,1,1,none,2,3,8.7,1,3,ECE,0.472,high,North,2026,1,1,1,8.78,0,1786000.0,38842.0,10.0
STUD_01729,7.94,2,0,none,4,4,9.2,1,3,Civil,0.513,high,West,2025,1,0,1,9.48,0,1923000.0,26491.0,10.0
STUD_01730,9.71,0,2,medium,2,5,7.4,0,3,CSE,0.482,high,West,2023,1,1,1,9.52,0,2082000.0,35645.0,10.0
STUD_01731,7.23,0,2,none,0,1,7.7,4,1,MBA,0.667,high,North,2023,1,1,1,11.7,0,1658000.0,36044.0,10.0
STUD_01732,7.08,1,2,high,2,3,7.5,4,2,CSE,0.587,low,South,2024,0,1,0,8.31,0,1616000.0,35134.0,10.0
STUD_01733,7.48,0,0,low,1,2,7.6,1,1,CSE,0.704,medium,South,2025,0,1,1,7.54,0,1957000.0,26956.0,10.0
STUD_01734,7.14,1,0,low,4,0,6.7,3,1,ECE,0.712,high,North,2025,0,1,1,10.59,0,1699000.0,29088.0,10.0
STUD_01735,8.46,0,0,medium,2,2,7.3,0,1,CSE,0.708,high,East,2026,1,1,1,9.86,0,2004000.0,43578.0,10.0
STUD_01736,5.56,0,0,none,2,2,9.3,1,2,MBA,0.701,low,South,2025,0,0,1,8.72,0,2274000.0,38944.0,10.0
STUD_01737,6.24,2,1,medium,2,0,7.2,3,2,ECE,0.605,low,West,2024,0,1,1,6.95,1,1917000.0,26401.0,10.0
STUD_01738,6.22,1,0,low,2,4,7.9,0,2,CSE,0.721,low,North,2026,0,1,1,8.57,0,2910000.0,40079.0,10.0
STUD_01739,8.64,0,2,low,1,4,6.7,0,2,CSE,0.626,low,South,2024,1,0,1,8.82,0,908000.0,19750.0,10.0
STUD_01740,9.55,0,2,none,2,5,5.6,2,3,Mechanical,0.572,low,South,2024,0,1,0,8.65,0,1914000.0,32769.0,10.0
STUD_01741,7.37,1,2,medium,4,2,4.9,0,1,MBA,0.774,medium,West,2026,1,1,1,9.07,0,1998000.0,27528.0,10.0
STUD_01742,7.3,0,0,none,4,3,9.0,0,1,ECE,0.705,high,East,2024,1,1,1,9.96,0,1152000.0,25045.0,10.0
STUD_01743,7.58,0,0,low,1,0,4.0,1,2,ECE,0.634,medium,East,2025,1,1,1,10.34,0,500000.0,6888.0,10.0
STUD_01744,8.89,0,0,none,3,6,5.9,4,2,MBA,0.625,high,South,2024,0,1,1,8.11,0,2444000.0,53138.0,10.0
STUD_01745,6.39,3,2,high,4,4,6.9,0,1,Mechanical,0.769,low,South,2025,1,1,1,9.76,0,2023000.0,43981.0,10.0
STUD_01746,7.79,0,1,none,1,1,5.3,4,3,CSE,0.544,high,South,2023,1,1,1,6.98,0,1080000.0,14875.0,10.0
STUD_01747,8.67,0,1,medium,1,5,6.1,1,2,Mechanical,0.613,medium,South,2025,1,1,1,9.14,0,1813000.0,24975.0,10.0
STUD_01748,8.1,0,0,none,1,4,5.8,2,2,Mechanical,0.656,high,North,2025,1,1,1,9.14,0,2271000.0,38878.0,10.0
STUD_01749,7.73,0,0,none,3,2,6.5,1,2,Mechanical,0.667,medium,North,2026,0,1,1,7.99,0,960000.0,13222.0,10.0
STUD_01750,8.7,1,1,low,3,1,6.0,2,2,Mechanical,0.743,medium,North,2024,1,1,1,8.13,0,1722000.0,23719.0,10.0
STUD_01751,4.26,3,1,medium,1,4,5.5,1,2,Electrical,0.653,low,North,2025,1,0,1,6.64,0,822000.0,17864.0,10.0
STUD_01752,8.31,0,2,medium,2,2,8.1,0,2,CSE,0.651,high,South,2026,1,1,1,11.04,0,1700000.0,29116.0,10.0
STUD_01753,6.72,2,1,high,2,3,8.9,1,2,Electrical,0.671,low,South,2025,0,1,1,5.75,1,1893000.0,32418.0,10.0
STUD_01754,5.3,1,0,none,3,3,3.8,0,3,ECE,0.503,low,North,2025,0,0,1,6.11,1,2366000.0,51449.0,10.0
STUD_01755,8.11,0,0,high,2,5,6.9,4,2,Mechanical,0.564,medium,South,2023,1,1,0,6.72,0,2016000.0,43834.0,10.0
STUD_01756,9.15,0,1,none,1,0,7.9,1,2,CSE,0.634,medium,North,2023,1,0,1,9.2,0,1751000.0,29986.0,10.0
STUD_01757,7.34,0,0,medium,1,4,7.3,3,2,ECE,0.704,medium,West,2023,1,1,1,8.8,0,1359000.0,23261.0,10.0
STUD_01758,8.64,0,2,none,1,2,6.6,2,2,MBA,0.712,high,North,2026,1,1,1,9.98,0,2121000.0,36309.0,10.0
STUD_01759,9.43,0,2,medium,4,1,7.6,1,2,Mechanical,0.556,high,East,2025,1,1,1,8.75,0,801000.0,11040.0,10.0
STUD_01760,9.08,0,1,high,2,2,7.9,1,3,CSE,0.583,medium,South,2024,0,1,1,7.88,0,1960000.0,42615.0,10.0
STUD_01761,9.47,0,1,low,4,4,6.3,0,3,ECE,0.441,medium,East,2024,0,1,1,10.4,0,1312000.0,22471.0,10.0
STUD_01762,8.39,0,1,low,5,3,7.1,0,1,CSE,0.773,high,North,2025,0,1,1,11.47,0,2323000.0,39768.0,10.0
STUD_01763,7.59,1,1,medium,3,4,8.8,3,1,Electrical,0.77,medium,South,2025,0,1,1,9.79,0,2354000.0,32428.0,10.0
STUD_01764,5.58,0,3,high,2,2,5.8,1,3,MBA,0.464,medium,South,2024,0,0,1,7.58,0,1239000.0,26939.0,10.0
STUD_01765,7.2,0,5,medium,5,1,7.2,3,3,CSE,0.6,high,North,2026,1,1,0,8.58,0,1054000.0,14518.0,10.0
STUD_01766,6.49,0,1,high,5,1,6.5,3,2,MBA,0.737,medium,East,2025,0,1,1,9.43,0,2014000.0,43793.0,10.0
STUD_01767,10.0,0,0,medium,0,7,7.0,2,2,Civil,0.647,high,South,2024,0,1,1,8.63,0,1322000.0,18211.0,10.0
STUD_01768,7.29,0,2,medium,2,4,7.0,0,3,ECE,0.557,high,West,2026,0,0,1,9.78,0,1819000.0,39548.0,10.0
STUD_01769,7.65,2,2,low,1,3,6.3,2,1,Mechanical,0.824,medium,South,2023,0,1,1,10.07,0,1949000.0,26843.0,10.0
STUD_01770,8.16,0,1,low,0,1,6.5,4,2,ECE,0.594,medium,South,2025,0,1,1,8.77,0,2388000.0,32894.0,10.0
STUD_01771,7.55,1,1,medium,2,5,5.7,3,2,Mechanical,0.595,high,South,2023,1,0,1,9.06,0,2335000.0,50776.0,10.0
STUD_01772,9.53,0,1,low,1,5,7.4,1,3,CSE,0.508,high,South,2025,1,1,1,9.12,0,1798000.0,30785.0,10.0
STUD_01773,6.75,1,0,medium,2,2,4.2,2,1,CSE,0.752,high,South,2026,1,1,1,10.33,0,1118000.0,24311.0,10.0
STUD_01774,7.73,1,0,high,8,2,6.4,1,2,ECE,0.652,high,East,2024,0,1,1,10.69,0,1923000.0,26492.0,10.0
STUD_01775,6.61,1,1,low,1,3,8.6,2,2,CSE,0.622,high,South,2025,1,1,1,6.61,0,1871000.0,40674.0,10.0
STUD_01776,5.92,4,1,low,2,2,9.1,2,3,MBA,0.535,high,South,2026,0,1,1,7.09,0,1475000.0,25252.0,10.0
STUD_01777,6.77,4,2,none,4,2,3.7,1,2,CSE,0.623,high,South,2026,0,1,1,9.67,0,650000.0,8955.0,10.0
STUD_01778,7.46,0,1,low,3,5,7.0,3,3,ECE,0.525,low,East,2024,0,0,1,7.33,0,1829000.0,39766.0,10.0
STUD_01779,6.98,1,1,none,3,4,6.1,3,3,MBA,0.512,medium,South,2024,0,1,1,8.41,0,1831000.0,31352.0,10.0
STUD_01780,6.67,0,1,medium,1,5,7.2,2,2,ECE,0.612,high,South,2023,0,1,1,9.58,0,2194000.0,30221.0,10.0
